"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2011-07-06 22:20","평택","영해","기관고장","정비불량","양호","1","4","0","0","0","울도 동방 4마일","37|02|17","126|06|6","어선","7.93",,,,
"2011-07-06 19:10","통영","항계내","충돌","운항부주의","양호","2","6","0","0","0","통영시 도천동 수협위판장 앞 100m해상","34|50|17","128|25|01","어선","61","어선","15",,
"2011-07-06 15:25","태안","영해","기관고장","기타","양호","1","3","0","0","0","보령시 하홍서 등대 부근 해상","36|16|04","126|20|50","모터보트","1.8",,,,
"2011-07-06 08:50","인천","영해","표류","정비불량","양호","1","2","0","0","0","잠진도 무의도 앞 해상(잠진 선착장 부근)","37|25|00","126|24|00","기타","0.5",,,,
"2011-07-06 02:10","통영","항계내","기타","관리소홀","양호","1","0","0","0","0","통영시 항남동 동춘끝단","34|50|22","128|25|38","어선","57",,,,
"2011-07-06 00:26","서귀포","영해-EEZ","충돌","운항부주의","양호","2","18","0","0","0","서귀포 남방 33M'","32|41|00","126|28|00","어선","79","어선","9.77",,
"2011-07-05 15:35","서귀포","영해","좌초","정비불량","양호","1","1","0","0","0","대평포구 해녀탈의실 앞 해상","33|14|80","126|21|41","기타","1.23",,,,
"2011-07-05 13:10","서귀포","공해","기관고장","정비불량","양호","1","9","0","0","0","마라도 남서 180마일","30|17|00","125|05|00","어선","29",,,,
"2011-07-05 03:23","태안","영해","충돌","운항부주의","양호","1","3","0","0","0","태안군 가의도 남동방 2마일","36|39|08","126|06|50","어선","24",,,,
"2011-07-05 03:08","포항","영해","충돌","운항부주의","양호","2","7","0","0","0","죽변항 남방파제 남방 50미터","37|03|17","129|25|10","어선","2.98","어선","7.93",,
"2011-07-05 01:05","태안","영해","화재","기타","양호","9","0","0","0","0","태안군 이원면 내리 만대항","00|00|0","00|00|0","어선","6.67","어선","7.93","어선","5.21"
"2011-07-04 05:50","속초","영해","충돌","기상악화","양호","2","2","0","0","0","기산문항 동방 약 0.1M","38|00|52","128|44|06","어선","3.8","어선","2.04",,
"2011-07-03 18:30","서귀포","영해-EEZ","기관고장","정비불량","저시정","1","6","0","0","0","서귀포 남동 28마일","32|49|16","126|46|59","어선","9.77",,,,
"2011-07-03 16:22","통영","항계내","기관고장","정비불량","양호","1","3","0","0","0","어의도 동방 0.5마일 양식장","34|57|44","128|29|46","어선","2.85",,,,
"2011-07-03 11:10","서귀포","항계내","좌초","운항부주의","저시정","1","1","0","0","0","서귀포시 남원읍 위미2리 세천포구 300m 앞 해상","33|15|70","126|40|50","어선","3.58",,,,
"2011-07-03 10:58","통영","영해","기타","기상악화","저시정","1","3","0","0","0","거제 지심도 앞 해상","34|48|13","128|45|20","어선","1.22",,,,
"2011-07-03 08:35","평택","영해","좌초","운항부주의","저시정","1","17","0","0","0","옹진군 덕적면 울도리 서방 0.1해리","37|01|56","125|59|28","화물선","1528",,,,
"2011-07-02 15:15","부산","영해","기관고장","정비불량","양호","1","2","0","0","0","해운대 우동소재 현대아이파크 앞 해상","35|09|35","129|08|50","기타","3",,,,
"2011-07-02 10:28","통영","항계내","추진기장애","정비불량","양호","1","3","1","0","0","통영 추봉도 초등학교 뒤편","34|45|49","128|32|21","낚시어선","2.88",,,,
"2011-07-02 06:05","평택","영해","기타","기타","저시정","1","2","0","0","0","국화도","37|03|2","126|32|0","모터보트","0.2",,,,
"2011-07-02 03:20","포항","항계내","충돌","운항부주의","양호","2","6","0","0","0","죽변항 방파제 동방 200m해상","37|03|10","129|25|15","어선","17","예부선","840",,
"2011-07-02 01:20","목포","영해","충돌","기타","양호","2","11","0","0","0","영광군 안마도 서방 1.7마일","35|20|00","125|57|00","어선","19","예부선","130",,
"2011-07-01 14:20","평택","항계내","기관고장","정비불량","저시정","1","4","0","0","0","평택항 방파제 인근 해상에서","36|58|00","126|49|00","어선","4.15",,,,
"2011-07-01 08:34","통영","항계내","기관고장","관리소홀","양호","1","2","0","0","0","고성군 맥전포 장구섬 등대 앞 해상(안도 남방 0.5마일)","34|52|48","128|10|27","어선","3.05",,,,
"2011-07-01 07:41","통영","항계내","기관고장","정비불량","양호","1","1","0","0","0","통영시 정량동 소재 방화섬 앞 해상","34|50|18","128|27|17","어선","4.93",,,,
"2011-06-30 16:06","속초","항계내","화재","화기취급부주의","양호","1","1","0","0","0","속초 청초호내 육구장 여관 앞 부두","38|11|57","128|35|2","어선","77",,,,
"2011-06-30 08:06","여수","영해","침수","정비불량","저시정","1","2","0","0","0","여수시 돌산읍 우두리 우암등대 북서방 0.7마일해상","34|43|42","127|47|45","어선","2.97",,,,
"2011-06-29 18:39","부산","영해","기관고장","정비불량","양호","1","2","0","0","0","진우도 북방 200m 해상","35|5|11","128|54|50","요트","5",,,,
"2011-06-29 13:56","통영","항계내","침수","정비불량","양호","1","2","0","0","0","통영시 도천동 두룡목욕탕 앞 해상","34|50|04","128|24|31","어선","0.73",,,,
"2011-06-28 19:09","통영","항계내","기타","관리소홀","양호","1","0","0","0","0","통영시 도남동 마리나리조트 요트선착장 앞","34|49|42","128|26|23","기타","0",,,,
"2011-06-28 16:55","울산","영해","좌초","운항부주의","양호","1","1","0","0","0","울주군 서생면 나사리 방파제 앞 해상","35|21|00","129|20|00","어선","1.6",,,,
"2011-06-28 16:45","울산","영해-EEZ","추진기장애","정비불량","양호","1","6","0","0","0","울산 방어진 동방 51마일","35|25|00","130|27|50","어선","20",,,,
"2011-06-27 20:49","목포","영해","기관고장","기타","황천4급","1","1","0","0","0","전남 신안군 하의면 옥도 근해","34|40|00","126|07|00","기타","0.5",,,,
"2011-06-26 09:10","군산","항계내","전복","기상악화","태풍경보","1","0","0","0","0","군산시 옥도면 개야도리 마을입구 항포구 5미터 해상","36|05|00","126|26|00","어선","1.98",,,,
"2011-06-25 02:31","서귀포","영해","기관고장","정비불량","황천5급","1","5","0","0","0","우도 동방 3.8마일","33|30|60","127|02|90","어선","6.01",,,,
"2011-06-24 20:59","목포","영해","기관고장","기타","황천4급","1","1","0","0","0","전남 신안군 임자도 북방 0.5마일","35|08|00","126|07|00","기타","0.93",,,,
"2011-06-24 15:42","통영","항계내","충돌","운항부주의","양호","2","4","0","0","0","창원시 마산합포구 동성동 마산수협부두","34|12|09","128|34|51","어선","182","예부선","28",,
"2011-06-24 06:30","군산","항계내","전복","관리소홀","풍랑주의보","1","0","0","0","0","충남 서천군 장항읍 장항 신항만 남방 약0.5마일","36|01|00","126|41|00","어선","1.5",,,,
"2011-06-23 22:10","목포","영해","기관고장","기타","풍랑주의보","1","6","0","0","0","전남 고창군 구시포 앞 1마일 해상","35|26|40","126|24|29","어선","9.77",,,,
"2011-06-23 21:10","여수","영해","충돌","운항부주의","황천5급","2","29","0","0","0","여수시 삼산면 광도 남방 3.5마일 해상","34|12|00","127|30|50","화물선","37134","어선","77",,
"2011-06-23 19:40","목포","영해","표류","기타","풍랑주의보","1","1","0","0","0","전남 진도군 지산면 세방선착장 앞 해상","34|26|27","126|05|57","기타","0.5",,,,
"2011-06-23 16:30","울산","항계내","충돌","운항부주의","저시정","2","51","0","0","0","울산항 E-3묘지","35|25|12","129|26|44","화물선","36708","화물선","25969",,
"2011-06-23 16:06","부산","영해-EEZ","기관고장","기타","황천5급","1","7","0","0","0","남여도 동방 14마일","34|27|00","128|56|00","어선","37",,,,
"2011-06-23 16:05","통영","영해","기관고장","정비불량","양호","1","7","0","0","0","홍도 남동방 11마일","34|27|00","128|56|00","어선","37",,,,
"2011-06-23 14:00","포항","영해-EEZ","기관고장","기타","황천4급","1","10","0","0","0","후포 동방 61마일","36|37|00","130|44|00","어선","34",,,,
"2011-06-23 10:30","통영","항계내","기타","관리소홀","양호","1","2","0","0","0","갈도 인근해상","34|39|00","128|16|36","어선","3.77",,,,
"2011-06-23 01:17","서귀포","영해-EEZ","기관고장","정비불량","양호","1","9","0","0","0","표선 남동 23마일","33|10|00","127|16|00","어선","40",,,,
"2011-06-22 18:08","태안","영해","충돌","기상악화","저시정","1","3","0","0","0","대화사도 남동방 5마일","36|11|00","126|21|00","어선","24",,,,
"2011-06-22 12:15","통영","영해","기관고장","정비불량","양호","1","2","0","0","0","갈곶도 남방 0.6마일","34|42|00","128|38|04","예부선","40",,,,
"2011-06-22 12:00","평택","영해","전복","운항부주의","저시정","1","4","0","0","0","가덕도 서방 11마일","36|57|00","125|34|00","어선","7.93",,,,
"2011-06-22 03:15","부산","영해","충돌","운항부주의","양호","1","2","0","0","0","중죽도 인근 해상","35|01|2","128|45|7","어선","1.33",,,,
"2011-06-22 03:10","군산","항계내","충돌","기타","양호","2","7","0","0","0","군산시 옥도면 연도 북서 9마일 해상","36|10|31","126|16|17","화물선","77171","어선","51",,
"2011-06-21 14:45","인천","영해","충돌","운항부주의","양호","1","3","3","0","0","대청도 선진포 방파제 동방 1마일","37|49|00","124|43|50","어선","9.77",,,,
"2011-06-21 12:00","태안","영해","전복","적재불량","저시정","1","4","0","0","0","가덕도 서방 11마일","36|57|00","125|34|00","어선","7.93",,,,
"2011-06-21 03:30","군산","항계내","전복","기타","양호","1","0","0","0","0","군산시 옥도면 야미도 물량장 크레인 컨트롤박스 선착장","35|50|27","126|29|21","어선","1.59",,,,
"2011-06-20 20:55","울산","항계내","충돌","운항부주의","양호","2","6","3","0","0","울산항 일반부두 5번선석","35|30|26","129|23|16","예부선","81","기타","1860",,
"2011-06-20 09:50","동해","항계내","침수","운항부주의","양호","1","1","0","0","0","묵호항 폐수종말처리장 앞 부두","37|30|20","129|16|10","어선","1.96",,,,
"2011-06-19 21:28","목포","영해","추진기장애","기타","양호","1","2","0","0","0","진도군 임회면 수양리 앞 0.2마일 해상","34|23|62","126|06|35","기타","3.5",,,,
"2011-06-19 19:30","통영","항계내","기타","관리소홀","양호","1","3","0","0","0","통영시 필도 서방 0.5마일 해상","34|50|33","128|21|45","어선","1.7",,,,
"2011-06-19 16:45","평택","항계내","기관고장","정비불량","양호","1","0","0","0","0","구봉도 약수터 앞 500m 해상","000|00|00","000|00|00","모터보트","0.1",,,,
"2011-06-19 15:45","군산","항계내","화재","화기취급부주의","양호","1","0","0","0","0","전북 부안군 위도면 치도리앞 해안가","35|38|00","129|15|00","어선","1",,,,
"2011-06-19 13:15","인천","영해","기관고장","정비불량","양호","1","5","0","0","0","옹진군 자월면 대초치도 인근해상","37|20|00","126|16|00","어선","102",,,,
"2011-06-19 10:30","태안","영해","기관고장","기타","저시정","1","22","0","0","0","격렬비열도 서방 32마일","36|38|00","124|53|00","어선","9.77",,,,
"2011-06-18 17:21","목포","영해","전복","기타","양호","1","3","0","0","0","전남 신안군 임자면 재원도 남서 0.5마일","35|04|60","126|00|20","어선","9.77",,,,
"2011-06-18 14:56","인천","영해","기관고장","정비불량","양호","1","1","0","0","0","영흥도 자월도 사이","37|18|00","126|24|00","기타","0.5",,,,
"2011-06-18 11:00","군산","항계내","기타","연료고갈","양호","1","4","0","0","0","부안군 변산면 격포리 격포항 북방파제 동방 1마일 해상","35|37|00","126|28|00","모터보트","1.04",,,,
"2011-06-18 10:10","동해","영해","침수","재질불량","양호","1","2","0","0","0","삼척 덕산항 남동방 1.9마일","37|21|54","129|17|32","어선","1.53",,,,
"2011-06-18 06:00","통영","항계내","기타","기타","양호","1","5","0","0","0","남해군 광이도 앞바다","34|59|41","128|33|58","낚시어선","2.74",,,,
"2011-06-18 01:20","여수","영해","기관고장","정비불량","양호","1","21","0","0","0","여수시 삼산면 거문도 동방 1.5마일","34|16|00","127|21|30","낚시어선","9.77",,,,
"2011-06-17 18:50","동해","영해","기관고장","정비불량","양호","1","4","0","0","0","동해시 어달동 까막바위 동방 0.5마일 해상","37|33|23","129|07|56","모터보트","2.67",,,,
"2011-06-17 12:48","군산","항계내","기관고장","정비불량","양호","1","1","0","0","0","충남 서천군 홍원항 북서방 3.4마일","36|11|00","126|26|00","어선","2.32",,,,
"2011-06-17 11:55","군산","항계내","침수","운항부주의","양호","1","4","0","0","0","군산시 옥도면 말도 남방 2마일 해상","35|49|00","126|19|00","어선","7.93",,,,
"2011-06-16 19:48","부산","영해","추진기장애","운항부주의","양호","1","8","0","0","0","목도 동방 15.7마일","34|56|42","129|18|57","어선","79.83",,,,
"2011-06-16 17:18","통영","영해","기관고장","정비불량","양호","1","2","0","0","0","35-00-45N, 128-31-40E해점","35|00|45","128|31|40","어선","3",,,,
"2011-06-16 17:07","통영","항계내","기타","운항부주의","양호","2","3","0","0","0","통영시 용남면 소재 구 거제대교","34|54|03","128|28|24","예부선","45","예부선","300",,
"2011-06-15 19:58","통영","영해","표류","연료고갈","양호","1","1","0","0","0","거제시 지심도 북서방 0.5마일 해상","34|53|55","128|45|1","낚시어선","2.99",,,,
"2011-06-15 08:40","인천","협수로","추진기장애","기타","양호","1","3","0","0","0","인천대교 남방 0.8마일","37|23|00","126|33|00","어선","4.99",,,,
"2011-06-14 18:07","포항","영해-EEZ","화재","정비불량","양호","1","8","0","0","0","후포 남동방 14마일","36|38|00","129|47|00","어선","59",,,,
"2011-06-14 14:15","태안","영해","충돌","기상악화","저시정","2","9","0","0","0","충남 태안군 안면읍 나치도 남서방 4.5마일","36|25|00","126|06|00","어선","9.77","어선","4.8",,
